Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14816784858703613,15.490867137908936,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.7209608554840088,15.543901443481445,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.2522392272949219,15.490467548370361,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.33327245712280273,15.512905597686768,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10477685928344727,15.514620065689087,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.2616393566131592,15.578818321228027,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.263643741607666,15.616340637207031,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.6608278751373291,15.646840333938599,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.2731025218963623,15.626287698745728,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.45198702812194824,15.6329185962677,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.1030580997467041,15.759175777435303,0.0
Download,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,0.0,0.37867236137390137,15.77473759651184,0.0
